mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.9579536120096842,0.020775558848799055,0.020153601964314777,0.002503139288514451,0.1,{'C': 0.1},0.7735470941883767,0.7562380038387716,0.7435387673956262,0.7577746218075916,0.012298938038484,5
2.0138019720713296,0.0362277433854652,0.019630908966064453,0.0030505306041376454,0.5,{'C': 0.5},0.8134831460674158,0.8120950323974082,0.8082191780821918,0.8112657855156719,0.002227566314840451,4
2.481163819630941,0.1241257976638266,0.013762235641479492,0.0024280292055024115,1.0,{'C': 1},0.8384074941451991,0.8382687927107062,0.8160377358490566,0.8309046742349873,0.010512665448568142,3
2.695835987726847,0.2357444419378586,0.008621136347452799,0.002628687798999144,2.0,{'C': 2},0.8443396226415094,0.8376470588235294,0.8181818181818182,0.8333894998822857,0.01109512774874579,1
2.977417786916097,0.03784120882350999,0.007938861846923828,0.002575416656982684,5.0,{'C': 5},0.8421052631578947,0.8277511961722488,0.8260869565217391,0.8319811386172943,0.007191005803028013,2
